PULocationID,yellow_total_amount,green_total_amount,Borough,Zone,service_zone,biv_amount_color,yellow_change_percent,green_change_percent,biv_ratio_color,total_change_percent,log_total_amount,log_total_change_percent
20,2359.54,4779.5,Bronx,Belmont,Boro Zone,#b8d6be,-57.217585549779606,-70.78638087297959,#5a9178,-67.36547763206073,8.873333592512399,0.0
21,2727.78,7874.38,Brooklyn,Bensonhurst East,Boro Zone,#b8d6be,-70.20288360600404,-68.78253809424886,#2a5a5b,-69.1607528944445,9.268813032926047,0.0
22,5200.11,9052.03,Brooklyn,Bensonhurst West,Boro Zone,#90b2b3,-50.5140246948826,-67.17841150129625,#73ae80,-62.5807772840349,9.564662349860187,0.0
23,1536.74,1065.49,Staten Island,Bloomfield/Emerson Hill,Boro Zone,#e8e8e8,-54.534723064588185,-30.418342824303853,#b5c0da,-47.015562039455865,7.864124048709399,0.0
24,158613.57,9505.22,Manhattan,Bloomingdale,Yellow Zone,#2a5a5b,-55.33629693606458,-60.112864761612215,#90b2b3,-55.636664623700845,12.032426091853086,0.0
25,52786.05,61522.81,Brooklyn,Boerum Hill,Boro Zone,#2a5a5b,-60.60427371503153,-65.91621689060182,#90b2b3,-63.65307793549712,11.64665936208933,0.0
26,6443.93,9929.64,Brooklyn,Borough Park,Boro Zone,#5a9178,-58.150401712449074,-72.49764504279084,#5a9178,-68.20821583099234,9.703423728445843,0.0
27,388.71,938.46,Queens,Breezy Point/Fort Tilden/Riis Beach,Boro Zone,#e8e8e8,-10.369396790260092,189.094941778079,#e8e8e8,75.01912171963603,7.190804134642461,4.3177430373023
28,25034.48,6368.82,Queens,Briarwood/Jamaica Hills,Boro Zone,#567994,-40.185742240232045,-70.12511779779918,#73ae80,-50.28921827879152,10.354668261915595,0.0
29,2981.43,14738.29,Brooklyn,Brighton Beach,Boro Zone,#73ae80,-47.486182103842935,-40.821369417480604,#e8e8e8,-42.058657054093935,9.782433422679828,0.0
30,199.38,371.42,Queens,Broad Channel,Boro Zone,#e8e8e8,-4.392442696844742,222.72134850986177,#e8e8e8,76.37425454994903,6.347038885602681,4.3356456570506605
31,543.5,1545.94,Bronx,Bronx Park,Boro Zone,#e8e8e8,-75.1983900629281,-69.09010205060943,#2a5a5b,-70.95107210930884,7.644651366472098,0.0
32,3807.47,6233.07,Bronx,Bronxdale,Boro Zone,#b8d6be,-64.96671466624954,-76.77948093614187,#2a5a5b,-73.37510000373895,9.214386176659923,0.0
33,61602.71,87123.3,Brooklyn,Brooklyn Heights,Boro Zone,#2a5a5b,-61.01166604948404,-62.543135350146294,#90b2b3,-61.92363437024257,11.909861033090367,0.0
34,1143.45,1998.62,Brooklyn,Brooklyn Navy Yard,Boro Zone,#b8d6be,-66.0278978564107,-26.438025411127313,#6c83b5,-48.34475082898086,8.052637097370706,0.0
35,14314.34,18922.59,Brooklyn,Brownsville,Boro Zone,#5a9178,-49.581683024463615,-66.70489566351914,#b8d6be,-61.00055031381969,10.411416886099977,0.0
36,6563.69,8453.58,Brooklyn,Bushwick North,Boro Zone,#90b2b3,-62.53578076118058,-78.07471721230584,#2a5a5b,-73.21988651156818,9.616956151141745,0.0
37,14075.0,10813.24,Brooklyn,Bushwick South,Boro Zone,#5a9178,-57.09825064497408,-70.32688275907489,#5a9178,-64.05963893628646,10.12215068173252,0.0
38,4272.87,6170.82,Queens,Cambria Heights,Boro Zone,#90b2b3,-44.03209116510577,-59.78420609126404,#b8d6be,-54.5507004944129,9.253753247264363,0.0
39,15544.56,24677.64,Brooklyn,Canarsie,Boro Zone,#5a9178,-50.1843982540812,-60.39226323366786,#b8d6be,-56.98588268760434,10.602174360985348,0.0
40,25133.86,12741.83,Brooklyn,Carroll Gardens,Boro Zone,#2a5a5b,-61.09851568666903,-70.96963002758172,#5a9178,-65.09165221356828,10.542064760467511,0.0
41,209450.52,163863.72,Manhattan,Central Harlem,Boro Zone,#2a5a5b,-52.5474609737536,-60.80245546254397,#90b2b3,-56.56284893185162,12.830175810438185,0.0
42,104062.83,117795.19,Manhattan,Central Harlem North,Boro Zone,#2a5a5b,-51.235202259221104,-57.59124797384634,#90b2b3,-54.8296900626569,12.309792906705814,0.0
43,677990.5700000001,41623.2,Manhattan,Central Park,Yellow Zone,#2a5a5b,-61.49020233221191,-50.09902101134867,#b5c0da,-60.97492691371666,13.486469916506335,0.0
44,3474.84,49.3,Staten Island,Charleston/Tottenville,Boro Zone,#e8e8e8,149.21395375523556,-72.55316779868612,#73ae80,123.90561266630242,8.167391713849241,4.8195200875792406
45,108668.88,2506.64,Manhattan,Chinatown,Yellow Zone,#567994,-66.22176246072972,1496.4843003630344,#6c83b5,-65.45946494934239,11.618865492678506,0.0
46,550.41,1812.11,Bronx,City Island,Boro Zone,#b8d6be,-45.32097514454314,-54.828811087707045,#b8d6be,-52.92162438449903,7.76748412494053,0.0
47,4742.95,8050.26,Bronx,Claremont/Bathgate,Boro Zone,#90b2b3,-42.47860055254114,-67.29067009703996,#73ae80,-61.06403344183363,9.456669840409383,0.0
48,1521051.92,1173.8,Manhattan,Clinton East,Yellow Zone,#6c83b5,-64.75247622492579,-10.013645911592901,#6c83b5,-64.73593505287218,14.235684111269713,0.0
49,15436.15,27749.41,Brooklyn,Clinton Hill,Boro Zone,#5a9178,-62.17453162154904,-67.39242679767317,#2a5a5b,-65.7012469224049,10.673261459095864,0.0
50,495430.95,586.13,Manhattan,Clinton West,Yellow Zone,#6c83b5,-61.074488662576655,308.8803627485176,#b5c0da,-61.032825838457114,13.114365640598047,0.0
51,12622.09,20493.84,Bronx,Co-Op City,Boro Zone,#5a9178,-56.666458388835935,-65.35232483928368,#90b2b3,-62.48634837088388,10.407769714474602,0.0
52,34180.74,31071.51,Brooklyn,Cobble Hill,Boro Zone,#2a5a5b,-55.135625820844076,-58.62435254652937,#90b2b3,-56.86741301647014,11.086015807349042,0.0
53,2933.85,2581.63,Queens,College Point,Boro Zone,#b8d6be,-43.11708707369564,-52.629338422158405,#e8e8e8,-48.00420455241785,8.61531396325836,0.0
54,2589.85,1324.79,Brooklyn,Columbia Street,Boro Zone,#e8e8e8,-48.46797765887806,-67.07811055556108,#b8d6be,-56.74311445067544,8.272478650173884,0.0
55,4636.88,32440.07,Brooklyn,Coney Island,Boro Zone,#5a9178,-57.922781723658865,-56.07771898168225,#90b2b3,-56.31726875171864,10.520750761712016,0.0
56,21658.85,8988.48,Queens,Corona,Boro Zone,#90b2b3,-12.792764716801011,-67.65799617659346,#73ae80,-41.76615735642064,10.330300825008663,0.0
57,251.48,404.46,Queens,Corona,Boro Zone,#e8e8e8,-31.5961266456316,-71.23574090404801,#73ae80,-63.01979974742918,6.486069321346422,0.0
58,580.5600000000002,410.84,Bronx,Country Club,Boro Zone,#e8e8e8,-41.46577538489458,-74.77884526842445,#73ae80,-62.17156724333978,6.8991180855864735,0.0
59,190.52,484.81,Bronx,Crotona Park,Boro Zone,#e8e8e8,-79.01230487898917,-67.64611667979126,#2a5a5b,-71.93410438736116,6.515201460294183,0.0
60,2709.43,4296.5,Bronx,Crotona Park East,Boro Zone,#b8d6be,-56.994812896016654,-65.71505632896948,#90b2b3,-62.797698383282054,8.854512212271606,0.0
61,27780.38,37794.74,Brooklyn,Crown Heights North,Boro Zone,#2a5a5b,-50.806615268723604,-68.29826392902253,#73ae80,-62.67599877876889,11.090951634699087,0.0
62,8275.34,9866.89,Brooklyn,Crown Heights South,Boro Zone,#5a9178,-51.011315773116216,-72.25948675964027,#73ae80,-65.41759601013098,9.805997648858833,0.0
63,4409.28,6021.66,Brooklyn,Cypress Hills,Boro Zone,#90b2b3,-43.484101186386795,-55.91692411309097,#b8d6be,-51.39728371177598,9.252531668574298,0.0
64,3921.43,1190.92,Queens,Douglaston,Boro Zone,#e8e8e8,11.46347633543956,-72.7033519143318,#73ae80,-35.13077638526027,8.539414460067334,0.0
65,77470.36,90358.37,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone,#2a5a5b,-62.22481954840657,-59.908858003895425,#567994,-61.012231236038936,12.030699274092514,0.0
66,27081.86,66396.98,Brooklyn,DUMBO/Vinegar Hill,Boro Zone,#2a5a5b,-65.45402639600539,-64.23639011556588,#567994,-64.5978951922603,11.445490379504342,0.0
67,1895.71,3303.87,Brooklyn,Dyker Heights,Boro Zone,#b8d6be,-63.208885559413346,-67.1711420599528,#567994,-65.82944228488061,8.556333132076741,0.0
68,1188746.6,1056.2,Manhattan,East Chelsea,Yellow Zone,#6c83b5,-64.87089715617581,299.92427110942816,#6c83b5,-64.8424288678214,13.989298137069865,0.0
69,9806.09,21793.13,Bronx,East Concourse/Concourse Village,Boro Zone,#5a9178,-58.2096631702491,-56.13243485173021,#90b2b3,-56.798817242728575,10.360887715726056,0.0
70,12233.49,4404.46,Queens,East Elmhurst,Boro Zone,#90b2b3,-68.64441815849403,-54.4387573548275,#6c83b5,-65.82352949634644,9.719441509670428,0.0
71,8512.710000000001,12633.92,Brooklyn,East Flatbush/Farragut,Boro Zone,#5a9178,-52.98715428116992,-68.34164973775324,#5a9178,-63.54926124210475,9.959235833717301,0.0
72,10454.13,14354.69,Brooklyn,East Flatbush/Remsen Village,Boro Zone,#5a9178,-47.23305045606452,-66.95887574427572,#b8d6be,-60.7807918230464,10.118954514087614,0.0
73,711.39,1287.2,Queens,East Flushing,Boro Zone,#e8e8e8,-14.800531755631946,-67.14801259768565,#b8d6be,-57.95230531331854,7.60019721091272,0.0
74,221116.55,237265.18,Manhattan,East Harlem North,Boro Zone,#2a5a5b,-51.20657053322526,-58.718673414228185,#90b2b3,-55.40689025833544,13.035457587567453,0.0
75,435147.76,222265.08,Manhattan,East Harlem South,Boro Zone,#2a5a5b,-49.57624885059849,-55.00730198645125,#b8d6be,-51.55339344422328,13.396067471509195,0.0
76,27277.59,31531.76,Brooklyn,East New York,Boro Zone,#2a5a5b,-47.67462403638853,-67.94676593499646,#73ae80,-60.92500914096461,10.982056134850836,0.0
77,6970.83,9676.82,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,#5a9178,-35.42155347792736,-59.53000907528303,#b8d6be,-52.03161116435281,9.720024344306099,0.0
78,5503.480000000001,10378.04,Bronx,East Tremont,Boro Zone,#5a9178,-53.47617542085891,-62.20872371362496,#90b2b3,-59.57959677634866,9.67291144810459,0.0
79,1228174.36,687.0,Manhattan,East Village,Yellow Zone,#6c83b5,-65.60581879474402,93.59747506058727,#6c83b5,-65.58999936262911,14.021598575024672,0.0
80,19289.41,19558.13,Brooklyn,East Williamsburg,Boro Zone,#5a9178,-66.09006290670318,-67.08361376366365,#567994,-66.59765945253665,10.56740003332765,0.0
81,5456.45,13494.7,Bronx,Eastchester,Boro Zone,#5a9178,-45.88503303061469,-50.21120584536021,#e8e8e8,-49.03818435279463,9.849619894685082,0.0
82,37508.58,108316.63,Queens,Elmhurst,Boro Zone,#2a5a5b,-33.79440717186746,-65.17139185840522,#b8d6be,-60.33626152347922,11.89016399170309,0.0
83,6369.47,14309.24,Queens,Elmhurst/Maspeth,Boro Zone,#5a9178,-60.35082171511594,-63.514651264663115,#90b2b3,-62.595292537349614,9.936859947566457,0.0
84,102.46,0.0,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,#e8e8e8,-75.43161327450605,-100.0,#2a5a5b,-82.21643669183372,4.629472478511057,0.0
85,6964.93,8493.58,Brooklyn,Erasmus,Boro Zone,#90b2b3,-49.373283653475724,-69.34793474475497,#73ae80,-62.720997649460145,9.64591493974775,0.0
86,5044.07,9000.72,Queens,Far Rockaway,Boro Zone,#90b2b3,-60.40363553010035,-49.25512482240715,#b5c0da,-53.91512380922382,9.550006787486373,0.0
87,497892.23,3445.17,Manhattan,Financial District North,Yellow Zone,#567994,-61.55059354407789,1017.5457376411057,#6c83b5,-61.29375720051876,13.125034606493037,0.0
88,266783.23,1854.71,Manhattan,Financial District South,Yellow Zone,#567994,-64.6962513650461,711.2632315632927,#6c83b5,-64.46156698148397,12.501119804027052,0.0
89,18697.61,19798.61,Brooklyn,Flatbush/Ditmas Park,Boro Zone,#5a9178,-53.01769248184479,-71.69390152331816,#5a9178,-64.92109980690131,10.558315333637543,0.0
90,843970.31,807.5600000000003,Manhattan,Flatiron,Yellow Zone,#6c83b5,-63.13530843361378,175.2607539709592,#6c83b5,-63.10476222121474,13.646828996041783,0.0
91,9226.06,14493.0,Brooklyn,Flatlands,Boro Zone,#5a9178,-58.33134987753761,-69.47546579769434,#5a9178,-65.93133167665715,10.074034223321354,0.0
92,7580.79,35991.26,Queens,Flushing,Boro Zone,#5a9178,-58.194533981048316,-60.62588538059346,#90b2b3,-60.22340123306219,10.682171168727614,0.0
93,82598.16,2043.96,Queens,Flushing Meadows-Corona Park,Boro Zone,#567994,2.2502867961610082,-62.15547663925168,#b8d6be,-1.7859904891211191,11.346187294037428,0.0
94,2146.88,4984.2,Bronx,Fordham South,Boro Zone,#b8d6be,-57.97608398206201,-61.463433869220616,#90b2b3,-60.475989890480214,8.87221797458829,0.0
95,16563.31,91130.79,Queens,Forest Hills,Boro Zone,#5a9178,-59.470118978900054,-62.9142142769067,#90b2b3,-62.42310751686841,11.587050079842598,0.0
96,517.9300000000002,101.83,Queens,Forest Park/Highland Park,Boro Zone,#e8e8e8,-57.607183197734365,-86.9062620547769,#5a9178,-69.00332092986035,6.429332306323648,0.0
97,49819.61,105568.4,Brooklyn,Fort Greene,Boro Zone,#2a5a5b,-59.13255838257507,-57.346862734815005,#90b2b3,-57.93614300432745,11.953680558211872,0.0
98,2153.39,2253.09,Queens,Fresh Meadows,Boro Zone,#b8d6be,-62.03419653309638,-69.20632577667892,#2a5a5b,-66.0743803243601,8.39083146377984,0.0
99,91.8,0.0,Staten Island,Freshkills Park,Boro Zone,#e8e8e8,617.1875,-100.0,#73ae80,-22.610015174506827,4.519612297626447,0.0
100,980540.93,303.3400000000001,Manhattan,Garment District,Yellow Zone,#6c83b5,-65.14649240161624,-63.672726401762816,#567994,-65.14605510381715,13.796168979768622,0.0
101,3532.33,4024.28,Queens,Glen Oaks,Boro Zone,#b8d6be,-49.76056003493107,-52.008033086393844,#e8e8e8,-50.983017336833505,8.930177955908126,0.0
102,2446.69,3135.65,Queens,Glendale,Boro Zone,#b8d6be,-53.192836659224774,-71.98806858686544,#5a9178,-66.00518234106623,8.627363322309401,0.0
103,0.0,0.0,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,#e8e8e8,-0.0,-0.0,#e8e8e8,-0.0,0.0,0.0
104,0.0,0.0,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,#e8e8e8,-0.0,-0.0,#e8e8e8,-0.0,0.0,0.0
105,48.46,0.0,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,#e8e8e8,-71.75167589624016,-100.0,#2a5a5b,-72.74465691788527,3.8807387153883797,0.0
106,7569.85,6591.09,Brooklyn,Gowanus,Boro Zone,#90b2b3,-51.62234516766673,-72.22146828460741,#5a9178,-64.03542478683643,9.558242749225169,0.0
107,1119529.29,1362.73,Manhattan,Gramercy,Yellow Zone,#6c83b5,-62.16080678687915,300.4613711834024,#6c83b5,-62.11910448682142,13.929635372704695,0.0
108,3152.25,7026.68,Brooklyn,Gravesend,Boro Zone,#b8d6be,-48.105814914443954,-69.61316099357856,#73ae80,-65.13882405482204,9.228075176525266,0.0
109,485.7,0.0,Staten Island,Great Kills,Boro Zone,#e8e8e8,366.2570797734472,-100.0,#73ae80,328.0426544461091,6.1855911493517,5.793143643972166
110,0.0,0.0,Staten Island,Great Kills Park,Boro Zone,#e8e8e8,-0.0,-0.0,#e8e8e8,-0.0,0.0,0.0
111,73.73,34.85,Brooklyn,Green-Wood Cemetery,Boro Zone,#e8e8e8,-74.47817508394198,-87.58107048677928,#2a5a5b,-80.934487541922,4.6874872284773055,0.0
112,12742.44,11211.87,Brooklyn,Greenpoint,Boro Zone,#5a9178,-72.17165620974097,-83.92355080859225,#2a5a5b,-79.26579318220945,10.083903544894863,0.0
113,746466.18,267.74,Manhattan,Greenwich Village North,Yellow Zone,#6c83b5,-62.50019498019084,-32.74554132127607,#6c83b5,-62.49424549888482,13.523464202535493,0.0
114,605973.4400000001,76.99,Manhattan,Greenwich Village South,Yellow Zone,#6c83b5,-66.07129063502164,-68.99814770073287,#2a5a5b,-66.07169754801527,13.314718479410825,0.0
115,1693.74,1831.04,Staten Island,Grymes Hill/Clifton,Boro Zone,#b8d6be,24.014468134957827,-39.520135292252405,#e8e8e8,-19.76882875664651,8.167573301951181,0.0
116,74265.5,53266.58,Manhattan,Hamilton Heights,Boro Zone,#2a5a5b,-53.35203552469986,-58.34486736637498,#90b2b3,-55.57601757144847,11.75612321977581,0.0
117,6840.62,15320.48,Queens,Hammels/Arverne,Boro Zone,#5a9178,-21.038822523135035,-26.281788178413663,#e8e8e8,-24.739249385989694,10.006093778618416,0.0
118,1963.83,235.32,Staten Island,Heartland Village/Todt Hill,Boro Zone,#e8e8e8,89.98616579759495,-56.63662999613024,#b8d6be,39.509877310732456,7.695826201052383,3.6765506991472163
119,6529.08,12021.46,Bronx,Highbridge,Boro Zone,#5a9178,-45.26771463444077,-45.168879409902715,#e8e8e8,-45.2037063075049,9.828254178124007,0.0
120,778.75,1116.74,Manhattan,Highbridge Park,Boro Zone,#e8e8e8,-63.734201384037924,-10.667946564274851,#6c83b5,-44.20828623905057,7.5472326592896115,0.0
121,4555.41,7585.18,Queens,Hillcrest/Pomonok,Boro Zone,#90b2b3,-47.06975241795679,-61.24982566666854,#b8d6be,-56.91925165208771,9.404309663103074,0.0
122,2706.87,5674.91,Queens,Hollis,Boro Zone,#b8d6be,-51.072940427947074,-58.72381466371558,#90b2b3,-56.528495017657214,9.033815581421406,0.0
123,2946.0,6862.58,Brooklyn,Homecrest,Boro Zone,#b8d6be,-64.62514784550821,-74.17977290504929,#2a5a5b,-71.90022649232544,9.191012791827237,0.0
124,5716.1,1903.62,Queens,Howard Beach,Boro Zone,#90b2b3,-54.5789728797667,-79.09373455603756,#5a9178,-64.87021788641876,8.93849490259874,0.0
125,284010.48,224.26,Manhattan,Hudson Sq,Yellow Zone,#6c83b5,-65.63893488645424,816.8438266557644,#6c83b5,-65.61282036432333,12.55755572503536,0.0
126,3521.73,4327.64,Bronx,Hunts Point,Boro Zone,#b8d6be,-43.286632204454314,-69.18737032770335,#73ae80,-61.246711877527815,8.968188552778797,0.0
127,8168.08,13161.63,Manhattan,Inwood,Boro Zone,#5a9178,-51.656036780825474,-61.6962891909605,#90b2b3,-58.38673742123026,9.967856215498617,0.0
128,810.37,1215.54,Manhattan,Inwood Hill Park,Boro Zone,#e8e8e8,-49.362002599480114,-29.90490908986063,#e8e8e8,-39.24305357705169,7.613774261314516,0.0
129,30587.87,67255.85,Queens,Jackson Heights,Boro Zone,#2a5a5b,-58.72492286865975,-65.70514641175474,#90b2b3,-63.790818064734275,11.491126790897464,0.0
130,32673.03,70458.47,Queens,Jamaica,Boro Zone,#2a5a5b,-46.17993704279014,-61.52367271126549,#b8d6be,-57.70343794727717,11.543760151953686,0.0
131,4244.42,6183.52,Queens,Jamaica Estates,Boro Zone,#90b2b3,-60.43719840310357,-67.41741354063312,#5a9178,-64.89653709819129,9.252244021296908,0.0
132,4438661.15,1245.0,Queens,JFK Airport,Airports,#6c83b5,-66.32230382860493,-64.45396145610277,#567994,-66.32180745395621,15.306143796797626,0.0
133,4625.12,3948.37,Brooklyn,Kensington,Boro Zone,#90b2b3,-57.73950116544579,-73.37484077313619,#5a9178,-66.73561270407366,9.056430163233435,0.0
134,14587.51,26199.46,Queens,Kew Gardens,Boro Zone,#5a9178,-39.211312376339116,-65.7597026521748,#b8d6be,-59.42141321670824,10.616117946640014,0.0
135,8661.85,4892.4,Queens,Kew Gardens Hills,Boro Zone,#90b2b3,-48.013782407924225,-68.14393700151649,#73ae80,-57.66896265262113,9.514455430265516,0.0
136,9057.69,13123.94,Bronx,Kingsbridge Heights,Boro Zone,#5a9178,-20.83296915369313,-56.421007401887856,#b8d6be,-46.62299763719443,10.007019747834423,0.0
137,671879.1,4208.12,Manhattan,Kips Bay,Yellow Zone,#567994,-57.17709240595826,1085.5194951543838,#b5c0da,-56.918630154257485,13.424077370370902,0.0
138,2071579.95,837.09,Queens,LaGuardia Airport,Airports,#6c83b5,-77.34896861238093,-65.7344603860087,#567994,-77.3458670130425,14.544226136239866,0.0
139,5916.08,4996.9,Queens,Laurelton,Boro Zone,#90b2b3,-47.23538000090972,-64.66129467992266,#b8d6be,-56.95455587141645,9.297708185434788,0.0
140,1078575.13,4312.85,Manhattan,Lenox Hill East,Yellow Zone,#567994,-52.64960021332315,3056.5907926516875,#b5c0da,-52.46311364012632,13.895142085730322,0.0
141,1142423.53,860.1,Manhattan,Lenox Hill West,Yellow Zone,#6c83b5,-57.07966683056257,880.9534671532848,#b5c0da,-57.048768119768,13.949415057225854,0.0
142,1374224.21,887.45,Manhattan,Lincoln Square East,Yellow Zone,#6c83b5,-64.1735241861745,154.69965272795108,#6c83b5,-64.15364424345931,14.134045493058405,0.0
143,607011.02,401.84,Manhattan,Lincoln Square West,Yellow Zone,#6c83b5,-57.16420831557891,1132.638036809816,#b5c0da,-57.13683719262753,13.316964003579075,0.0
144,451884.75,385.29,Manhattan,Little Italy/NoLiTa,Yellow Zone,#6c83b5,-66.76724516801941,134.9615806805708,#6c83b5,-66.74292060032012,13.022034714050267,0.0
145,73369.04,21483.31,Queens,Long Island City/Hunters Point,Boro Zone,#2a5a5b,-65.27726093682391,-78.02362137628474,#2a5a5b,-69.30901468167296,11.460076751018288,0.0
146,46738.4,10331.52,Queens,Long Island City/Queens Plaza,Boro Zone,#2a5a5b,-58.54474478112889,-72.53844583560151,#5a9178,-62.04598686790636,10.952032461742492,0.0
147,4284.21,4764.25,Bronx,Longwood,Boro Zone,#90b2b3,-35.70119631335576,-65.91476562980685,#b8d6be,-56.161475318101424,9.110349856468282,0.0
148,616531.74,526.04,Manhattan,Lower East Side,Yellow Zone,#6c83b5,-67.00285379311009,425.93481303739253,#6c83b5,-66.9764676113902,13.332717945180422,0.0
149,2197.63,4686.38,Brooklyn,Madison,Boro Zone,#b8d6be,-75.44413046077383,-76.88239539342864,#2a5a5b,-76.44190460285641,8.836956609974187,0.0
150,2304.78,3752.46,Brooklyn,Manhattan Beach,Boro Zone,#b8d6be,-61.629080108814,-75.8431179673111,#2a5a5b,-71.87948723067329,8.709009529771981,0.0
151,465444.9,1655.39,Manhattan,Manhattan Valley,Yellow Zone,#6c83b5,-53.20372827553914,5679.993016759777,#b5c0da,-53.03864604357725,13.054299267342072,0.0
152,56325.14,23945.23,Manhattan,Manhattanville,Boro Zone,#2a5a5b,-53.508795750801156,-61.308467361432506,#90b2b3,-56.14594030575978,11.293155840558127,0.0
153,1716.76,2204.78,Manhattan,Marble Hill,Boro Zone,#b8d6be,-69.37031770471856,-36.915443953578865,#6c83b5,-56.90544349632136,8.274239712779202,0.0
154,938.29,241.40000000000003,Brooklyn,Marine Park/Floyd Bennett Field,Boro Zone,#e8e8e8,-62.39484431548108,-74.04245252586075,#2a5a5b,-65.55740141134977,7.073006971080496,0.0
155,6660.53,9472.89,Brooklyn,Marine Park/Mill Basin,Boro Zone,#5a9178,-45.05075388326607,-67.40203635542757,#73ae80,-60.82314659673151,9.688648175923012,0.0
156,414.44,4149.05,Staten Island,Mariners Harbor,Boro Zone,#b8d6be,-53.49953997711106,28.25541964581036,#b5c0da,10.596546501060292,8.425842960653995,2.360528146246324
157,18051.77,3660.56,Queens,Maspeth,Boro Zone,#90b2b3,-25.998775102607702,-59.47561048513337,#b8d6be,-35.04526000946545,9.985635580927461,0.0
158,489311.13,0.0,Manhattan,Meatpacking/West Village West,Yellow Zone,#6c83b5,-66.40255473200087,-100.0,#2a5a5b,-66.40356235256061,13.100753823799627,0.0
159,10514.29,19355.49,Bronx,Melrose South,Boro Zone,#5a9178,-41.35393158779544,-53.28758504497236,#e8e8e8,-49.68351930241674,10.304602545933617,0.0
160,2661.64,2206.32,Queens,Middle Village,Boro Zone,#b8d6be,-59.32757648504223,-77.46760800141344,#5a9178,-70.20077302327518,8.49043023714679,0.0
161,2123734.7,693.29,Manhattan,Midtown Center,Yellow Zone,#6c83b5,-63.44453711769296,19.84269662921348,#6c83b5,-63.43624452026996,14.569013142928428,0.0
